,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
207,71.7823059252054,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,72.5693792287512,1106374.0297513532
208,71.792377063852,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,72.3044270665729,1119326.813767373
209,71.760502082914,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,72.1033858328839,1128305.9609470174
210,71.7998760393056,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,71.9518979340904,1141746.0956865447
211,71.8066949193881,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,71.8379617475558,1151768.5752710034
212,71.7366942577498,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,71.7521441369984,1154972.8299486823
213,71.7772316117655,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.6917252974186,1117720.8858612943
214,71.7686527131806,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.6451506754007,1108736.7449068127
215,71.7843195987504,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.6066681873787,1101024.9666099453
216,71.7413180314438,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5766109416683,1090606.3739231469
217,71.7819859491393,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5546101129645,1086907.8689766184
218,71.7585177669671,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5392887497487,1078709.1960518514
219,71.8138936143803,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5289411772818,1076423.9089907168
220,71.7624267379911,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5220266439961,1066887.0431387566
221,71.7488754459356,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5173752856046,1060883.067925918
222,71.7824341905232,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5141931383401,1059205.4796722163
223,71.8187087641758,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.511959176542,1058653.6087684233
224,71.8429320385834,-203967.623,-212263.562,-202885.544,-213706.334,-203246.237,71.5103318081766,1058059.758553277
225,71.763008691329,-202766.4956,-208550.9864,-202011.9968,-209556.9848,-202263.4964,71.5092122078408,1046871.638181971
226,71.7629850698456,-202766.4956,-208550.9864,-202011.9968,-209556.9848,-202263.4964,71.5083160679526,1044725.1479228447
